customer_id,transaction_date,city,customers,purchase
338,2023-10-07,Depok,member,815
346,2023-09-18,Tangerang,casual,985
346,2023-07-09,Bekasi,member,680
348,2023-11-16,Jakarta,casual,1005
316,2023-12-07,Depok,member,880
346,2023-11-29,Tangerang,casual,890
334,2023-07-29,Tangerang,member,870
306,2023-12-12,Bogor,casual,845
347,2023-08-02,Jakarta,casual,725
305,2023-10-27,Depok,casual,865
314,2023-11-01,Bogor,member,740
343,2023-08-22,Tangerang,casual,725
306,2023-07-05,Bogor,member,965
304,2023-10-16,Bekasi,casual,795
345,2023-10-01,Bogor,casual,780
338,2023-08-19,Tangerang,casual,930
340,2023-12-24,Depok,member,765
331,2023-12-10,Depok,member,915
350,2023-07-22,Bogor,member,865
304,2023-07-15,Depok,casual,960
343,2023-08-13,Bogor,casual,815
327,2023-07-06,Tangerang,member,860
330,2023-10-02,Depok,casual,800
347,2023-09-08,Bogor,casual,845
336,2023-10-21,Tangerang,member,840
341,2023-07-24,Tangerang,member,900
340,2023-09-15,Depok,casual,700
348,2023-12-08,Jakarta,casual,865
338,2023-10-18,Bekasi,casual,800
347,2023-09-17,Bogor,casual,795
327,2023-11-10,Jakarta,casual,920
326,2023-11-28,Tangerang,casual,910
347,2023-10-13,Jakarta,member,975
346,2023-10-09,Bogor,member,815
336,2023-07-11,Jakarta,member,890
327,2023-09-24,Tangerang,member,835
322,2023-09-12,Bogor,casual,940
319,2023-08-01,Bogor,casual,965
306,2023-10-23,Depok,member,710
307,2023-09-22,Tangerang,member,945
329,2023-11-14,Jakarta,casual,900
320,2023-07-12,Bogor,member,960
336,2023-12-27,Tangerang,casual,755
338,2023-12-05,Jakarta,member,675
347,2023-12-31,Tangerang,casual,765
331,2023-10-21,Bogor,casual,805
313,2023-07-25,Tangerang,casual,835
340,2023-07-27,Jakarta,casual,840
321,2023-08-18,Bogor,member,1030
350,2023-09-17,Depok,casual,730
303,2023-09-16,Tangerang,member,755
325,2023-08-13,Bogor,casual,1080
309,2023-11-27,Tangerang,member,885
309,2023-09-02,Bekasi,casual,815
323,2023-07-04,Depok,member,875
347,2023-07-13,Bogor,member,825
314,2023-12-28,Depok,casual,825
326,2023-08-26,Depok,casual,870
321,2023-09-12,Depok,member,865
316,2023-07-27,Bekasi,member,785
334,2023-12-04,Bekasi,member,900
350,2023-09-13,Depok,member,850
346,2023-12-11,Depok,member,980
346,2023-09-04,Jakarta,member,1040
306,2023-09-25,Bekasi,casual,960
345,2023-11-18,Bogor,member,790
323,2023-12-06,Bekasi,member,895
332,2023-09-27,Depok,member,995
334,2023-09-15,Bogor,casual,800
309,2023-09-03,Tangerang,casual,830
346,2023-08-15,Jakarta,casual,940
341,2023-10-01,Jakarta,casual,715
301,2023-11-08,Jakarta,member,1025
320,2023-09-02,Jakarta,casual,890
338,2023-10-05,Bekasi,casual,880
336,2023-12-18,Bekasi,casual,865
314,2023-11-27,Bogor,member,705
331,2023-09-23,Tangerang,member,935
334,2023-08-18,Bogor,casual,815
348,2023-07-17,Depok,member,910
314,2023-07-10,Bogor,member,1005
346,2023-09-05,Depok,member,865
338,2023-08-05,Depok,member,910
338,2023-10-17,Bekasi,member,890
338,2023-12-12,Tangerang,casual,950
335,2023-07-23,Depok,casual,810
305,2023-07-18,Depok,member,990
323,2023-11-13,Bogor,casual,830
339,2023-11-04,Bogor,casual,880
314,2023-11-08,Tangerang,member,855
315,2023-09-17,Bogor,casual,900
346,2023-08-21,Tangerang,member,975
302,2023-12-31,Depok,member,885
327,2023-11-19,Bogor,member,870
306,2023-08-04,Jakarta,casual,805
344,2023-08-21,Bekasi,member,900
346,2023-08-22,Bekasi,casual,745
346,2023-09-20,Bogor,member,975
343,2023-07-22,Bogor,casual,775
325,2023-09-18,Tangerang,member,830
315,2023-09-30,Bekasi,casual,840
307,2023-07-21,Jakarta,member,815
317,2023-10-28,Tangerang,casual,785
334,2023-10-26,Depok,member,945
323,2023-08-25,Depok,member,820
338,2023-12-31,Bogor,member,825
340,2023-10-25,Bekasi,member,725
347,2023-08-10,Bogor,member,835
346,2023-07-01,Bogor,member,1000
314,2023-12-19,Jakarta,member,880
333,2023-07-07,Bogor,member,760
312,2023-11-24,Bogor,casual,955
343,2023-11-20,Bogor,member,915
314,2023-09-29,Jakarta,casual,930
309,2023-08-29,Tangerang,member,865
334,2023-08-12,Bogor,member,840
325,2023-10-31,Tangerang,casual,875
325,2023-11-20,Depok,casual,725
333,2023-12-02,Bekasi,member,910
312,2023-11-01,Depok,casual,890
305,2023-07-02,Depok,casual,990
326,2023-09-23,Bekasi,casual,960
347,2023-12-27,Jakarta,casual,770
303,2023-08-31,Bogor,member,865
319,2023-10-18,Bekasi,casual,915
350,2023-09-21,Jakarta,member,955
323,2023-10-29,Bogor,casual,780
322,2023-11-07,Tangerang,casual,885
309,2023-09-29,Tangerang,casual,930
301,2023-12-09,Tangerang,casual,925
334,2023-09-11,Jakarta,casual,850
334,2023-11-07,Tangerang,member,765
340,2023-11-14,Tangerang,casual,865
335,2023-07-20,Depok,casual,720
306,2023-12-16,Tangerang,casual,825
350,2023-10-17,Bogor,casual,740
312,2023-10-29,Depok,member,860
334,2023-12-08,Tangerang,casual,860
327,2023-07-07,Bogor,member,965
319,2023-12-11,Bekasi,member,745
322,2023-08-04,Depok,member,855
307,2023-09-28,Bogor,casual,690
331,2023-11-13,Depok,casual,835
322,2023-10-15,Jakarta,member,815
346,2023-12-14,Jakarta,member,880
325,2023-07-18,Depok,member,900
322,2023-07-31,Depok,member,920
335,2023-08-11,Tangerang,member,875
316,2023-11-28,Bekasi,member,835
329,2023-08-12,Bogor,casual,965
350,2023-11-13,Jakarta,member,820
350,2023-12-06,Bekasi,member,810
333,2023-11-15,Jakarta,member,845
348,2023-12-17,Bogor,member,925
302,2023-09-03,Depok,member,775
311,2023-10-28,Bekasi,casual,770
348,2023-09-08,Jakarta,casual,1000
349,2023-07-09,Depok,member,985
316,2023-12-13,Jakarta,casual,920
330,2023-12-28,Bekasi,member,925
307,2023-07-30,Bogor,casual,695
315,2023-09-23,Depok,member,1045
348,2023-09-02,Bekasi,casual,935
331,2023-12-07,Jakarta,casual,905
343,2023-07-08,Bogor,casual,905
322,2023-09-16,Jakarta,member,790
305,2023-07-16,Bogor,casual,870
350,2023-09-22,Jakarta,casual,955
315,2023-11-05,Depok,casual,960
350,2023-09-24,Jakarta,member,930
303,2023-12-11,Bogor,casual,965
309,2023-12-11,Bekasi,casual,790
320,2023-12-03,Depok,casual,910
350,2023-12-16,Bekasi,casual,765
334,2023-07-07,Bekasi,casual,900
312,2023-10-17,Jakarta,member,900
304,2023-10-19,Jakarta,member,865
319,2023-12-03,Jakarta,member,820
346,2023-09-16,Bogor,member,830
318,2023-11-06,Depok,casual,800
321,2023-09-30,Depok,casual,985
316,2023-07-10,Bekasi,member,855
305,2023-09-14,Depok,casual,930
332,2023-07-31,Bogor,member,885
325,2023-08-05,Bekasi,casual,1050
309,2023-08-18,Bogor,member,830
314,2023-08-13,Bogor,member,850
305,2023-11-06,Jakarta,member,940
347,2023-12-18,Tangerang,casual,680
349,2023-11-02,Bogor,casual,625
329,2023-11-13,Bogor,member,870
318,2023-08-13,Depok,member,900
328,2023-12-19,Depok,member,1030
331,2023-08-10,Bekasi,member,815
339,2023-07-21,Depok,casual,790
326,2023-10-20,Bekasi,casual,865
334,2023-07-29,Tangerang,member,830
377,2023-12-12,Bogor,casual,730
380,2023-09-28,Tangerang,casual,930
400,2023-11-19,Tangerang,member,860
364,2023-08-08,Bogor,member,845
376,2023-10-06,Bogor,casual,780
386,2023-11-11,Jakarta,member,865
393,2023-08-21,Bekasi,casual,965
355,2023-10-23,Depok,member,840
394,2023-08-28,Bekasi,member,855
364,2023-10-26,Tangerang,casual,990
360,2023-08-04,Jakarta,member,810
396,2023-10-12,Depok,member,1015
380,2023-08-24,Jakarta,member,685
354,2023-12-01,Jakarta,member,780
364,2023-09-28,Bogor,member,920
386,2023-09-26,Tangerang,casual,855
370,2023-10-12,Jakarta,member,945
397,2023-08-07,Bekasi,casual,945
376,2023-09-24,Depok,casual,850
397,2023-10-22,Jakarta,member,835
379,2023-11-12,Depok,member,810
373,2023-08-13,Bekasi,casual,760
355,2023-08-05,Jakarta,casual,840
351,2023-10-30,Depok,casual,830
388,2023-12-22,Depok,casual,935
356,2023-09-24,Jakarta,casual,860
351,2023-09-20,Depok,casual,945
360,2023-11-19,Tangerang,member,760
388,2023-09-19,Tangerang,casual,955
379,2023-09-04,Jakarta,casual,990
353,2023-12-26,Bogor,member,765
381,2023-11-29,Bekasi,member,875
360,2023-11-02,Tangerang,casual,660
377,2023-08-24,Bekasi,casual,830
367,2023-12-15,Bogor,member,765
377,2023-10-09,Jakarta,casual,830
357,2023-09-15,Bogor,member,910
352,2023-08-17,Bogor,member,790
357,2023-11-27,Tangerang,member,870
380,2023-12-20,Tangerang,member,880
396,2023-09-13,Bogor,casual,870
363,2023-11-20,Bogor,casual,855
375,2023-09-07,Jakarta,member,875
394,2023-12-29,Bekasi,member,760
400,2023-08-06,Bekasi,casual,950
368,2023-08-25,Bogor,casual,840
399,2023-12-12,Bogor,member,735
383,2023-12-04,Bekasi,member,805
388,2023-08-28,Bogor,casual,800
356,2023-08-08,Bekasi,member,855
351,2023-09-22,Tangerang,casual,905
376,2023-10-21,Bogor,member,985
359,2023-08-28,Bogor,casual,895
367,2023-12-26,Bogor,member,935
379,2023-11-24,Depok,casual,835
357,2023-10-12,Tangerang,casual,805
353,2023-09-20,Tangerang,member,810
385,2023-10-17,Jakarta,casual,680
376,2023-09-04,Bekasi,casual,935
378,2023-09-21,Jakarta,casual,855
386,2023-10-12,Bogor,casual,860
351,2023-10-26,Tangerang,member,1010
385,2023-08-21,Tangerang,member,795
386,2023-09-05,Bogor,casual,745
376,2023-11-23,Tangerang,member,700
363,2023-09-07,Jakarta,member,695
374,2023-08-30,Tangerang,member,755
398,2023-08-15,Depok,member,845
394,2023-10-27,Depok,casual,865
373,2023-10-05,Bogor,casual,895
357,2023-10-04,Tangerang,casual,950
399,2023-08-24,Bekasi,casual,915
351,2023-10-18,Bogor,member,920
385,2023-11-18,Jakarta,casual,810
364,2023-10-29,Depok,member,620
377,2023-10-21,Jakarta,member,875
357,2023-08-29,Depok,member,850
356,2023-08-10,Bogor,member,790
366,2023-10-28,Jakarta,member,785
380,2023-08-04,Bekasi,member,880
369,2023-10-06,Depok,casual,800
357,2023-08-29,Bogor,member,860
399,2023-10-04,Tangerang,casual,820
362,2023-12-07,Tangerang,member,980
383,2023-11-09,Bogor,casual,945
351,2023-12-15,Jakarta,casual,850
375,2023-12-16,Jakarta,member,975
388,2023-08-28,Tangerang,casual,835
353,2023-10-30,Depok,casual,790
377,2023-12-23,Bogor,casual,855
367,2023-08-24,Bekasi,casual,910
385,2023-12-09,Depok,casual,840
387,2023-12-18,Tangerang,member,690
351,2023-12-28,Tangerang,casual,825
370,2023-11-03,Bogor,member,925
366,2023-10-02,Jakarta,casual,770
382,2023-12-20,Bekasi,member,700
396,2023-10-16,Bogor,member,940
389,2023-12-19,Depok,casual,940
363,2023-08-26,Depok,member,760
375,2023-10-12,Tangerang,member,780
396,2023-08-07,Tangerang,member,765
355,2023-12-05,Tangerang,member,840
397,2023-12-12,Jakarta,member,795
353,2023-08-27,Bogor,casual,795
400,2023-09-10,Depok,casual,965
400,2023-08-25,Bogor,member,890
394,2023-12-18,Jakarta,casual,845
368,2023-11-14,Depok,member,755
353,2023-12-28,Bekasi,member,875
352,2023-11-16,Tangerang,casual,805
362,2023-11-20,Jakarta,member,860
375,2023-08-19,Bogor,casual,915
355,2023-11-22,Jakarta,member,870
385,2023-11-01,Bekasi,casual,955
361,2023-09-15,Jakarta,member,790
374,2023-08-08,Jakarta,casual,805
386,2023-09-10,Bekasi,casual,830
379,2023-09-19,Bekasi,casual,920
361,2023-12-04,Bogor,member,785
396,2023-11-28,Depok,casual,875
363,2023-09-17,Bogor,member,1020
394,2023-12-30,Bekasi,casual,860
368,2023-09-01,Bekasi,casual,820
354,2023-12-06,Bogor,casual,845
361,2023-09-22,Bogor,member,920
352,2023-08-21,Depok,member,765
373,2023-12-26,Bekasi,member,860
375,2023-11-28,Jakarta,casual,820
380,2023-11-08,Jakarta,casual,680
376,2023-09-04,Bekasi,member,845
385,2023-11-24,Depok,casual,885
391,2023-08-14,Jakarta,casual,915
374,2023-12-23,Jakarta,member,905
357,2023-11-25,Depok,member,805
381,2023-09-02,Bogor,casual,730
356,2023-09-28,Tangerang,casual,875
388,2023-10-12,Jakarta,casual,860
400,2023-11-26,Bogor,casual,950
375,2023-09-20,Bogor,casual,740
377,2023-10-01,Tangerang,casual,785
380,2023-10-12,Bekasi,member,1090
394,2023-08-05,Depok,member,755
377,2023-10-09,Bekasi,member,925
364,2023-12-07,Jakarta,member,715
389,2023-10-03,Bekasi,casual,820
364,2023-10-30,Tangerang,casual,780
391,2023-11-28,Tangerang,member,780
376,2023-11-17,Bogor,member,825
374,2023-08-19,Jakarta,casual,865
400,2023-08-12,Tangerang,member,915
381,2023-11-19,Bogor,casual,710
386,2023-10-02,Depok,member,755
374,2023-10-10,Bogor,casual,710
400,2023-12-10,Jakarta,casual,965
363,2023-08-08,Depok,casual,785
352,2023-12-04,Bekasi,casual,965
386,2023-12-26,Bogor,member,800
361,2023-09-13,Tangerang,casual,785
381,2023-12-15,Bogor,member,830
354,2023-12-30,Depok,casual,1000
381,2023-08-01,Bekasi,member,1045
395,2023-08-22,Jakarta,casual,800
381,2023-12-21,Tangerang,member,775
385,2023-11-04,Jakarta,member,840
388,2023-09-26,Jakarta,casual,895
374,2023-11-05,Bekasi,casual,915
395,2023-11-22,Depok,member,995
357,2023-12-21,Jakarta,member,900
351,2023-12-27,Bekasi,member,935
381,2023-09-08,Depok,member,720
367,2023-12-24,Jakarta,member,995
372,2023-09-14,Tangerang,member,840
397,2023-12-20,Bogor,casual,850
374,2023-10-18,Tangerang,member,775
377,2023-08-21,Depok,member,960
396,2023-09-28,Bekasi,member,935
359,2023-10-07,Depok,casual,880
355,2023-12-09,Tangerang,casual,790
361,2023-10-13,Depok,casual,920
382,2023-08-18,Tangerang,casual,795
373,2023-11-30,Bogor,member,810
383,2023-09-13,Depok,casual,865
363,2023-10-23,Depok,casual,690
373,2023-10-26,Depok,casual,835
352,2023-08-21,Bekasi,member,785
367,2023-12-14,Bogor,member,995
351,2023-09-16,Bekasi,casual,735
380,2023-10-12,Tangerang,member,870
363,2023-09-04,Bekasi,member,680
381,2023-12-07,Bekasi,member,855
400,2023-12-27,Tangerang,member,755
391,2023-11-20,Tangerang,member,1115
376,2023-10-19,Depok,casual,785
357,2023-09-08,Tangerang,casual,845
352,2023-12-29,Depok,member,1090
385,2023-12-19,Tangerang,casual,860
399,2023-09-23,Tangerang,casual,980
396,2023-11-06,Tangerang,member,845
374,2023-08-06,Depok,casual,915
357,2023-10-25,Bogor,member,890
361,2023-12-07,Tangerang,member,935
383,2023-09-19,Depok,member,860
379,2023-08-22,Bogor,casual,1040
375,2023-08-24,Bekasi,member,865
379,2023-09-04,Bogor,casual,905
353,2023-08-27,Bekasi,member,895
375,2023-11-11,Jakarta,casual,865
379,2023-11-09,Tangerang,member,835
383,2023-09-06,Tangerang,casual,735
386,2023-10-24,Depok,member,840
373,2023-12-20,Bekasi,casual,790
392,2023-12-14,Jakarta,member,935
355,2023-11-14,Depok,member,810
388,2023-11-20,Bogor,member,845
352,2023-09-15,Depok,member,815
357,2023-08-09,Bekasi,member,760
367,2023-12-02,Jakarta,member,1000
400,2023-08-28,Depok,member,885
367,2023-08-04,Jakarta,member,880
379,2023-09-13,Tangerang,casual,910
379,2023-08-16,Depok,member,815
378,2023-12-12,Bogor,casual,1125
400,2023-08-26,Tangerang,member,915
380,2023-09-28,Depok,member,820
400,2023-09-25,Bekasi,casual,870
359,2023-10-25,Bekasi,casual,880
386,2023-12-20,Bogor,member,755
397,2023-08-18,Bogor,casual,880
392,2023-09-20,Depok,casual,905
396,2023-11-09,Bekasi,casual,845
397,2023-09-13,Jakarta,casual,855
392,2023-11-26,Depok,member,805
353,2023-11-27,Depok,casual,800
396,2023-12-06,Depok,member,675
366,2023-12-30,Bogor,casual,660
376,2023-11-14,Tangerang,casual,965
396,2023-11-18,Bekasi,casual,800
385,2023-08-03,Bekasi,casual,995
386,2023-10-05,Depok,casual,870
388,2023-12-17,Tangerang,member,865
395,2023-12-23,Bekasi,casual,865
400,2023-11-11,Depok,casual,790
368,2023-08-18,Depok,casual,885
363,2023-08-08,Bogor,casual,670
359,2023-08-19,Tangerang,member,850
355,2023-11-28,Bogor,casual,855
400,2023-11-24,Bogor,member,835
363,2023-11-26,Tangerang,member,830
395,2023-10-29,Jakarta,member,875
356,2023-10-02,Bekasi,casual,860
400,2023-11-08,Bekasi,casual,755
378,2023-10-06,Depok,member,895
359,2023-10-07,Jakarta,member,885
351,2023-12-19,Bekasi,member,905
380,2023-08-21,Depok,member,835
362,2023-08-28,Depok,member,820
385,2023-09-01,Bogor,member,830
379,2023-12-21,Bogor,casual,775
355,2023-08-15,Bogor,member,990
357,2023-09-03,Bogor,member,1090
376,2023-12-15,Bogor,member,835
367,2023-12-09,Depok,member,905
355,2023-12-06,Bekasi,member,725
370,2023-09-19,Jakarta,casual,870
364,2023-10-09,Jakarta,casual,940
359,2023-08-08,Bekasi,member,965
362,2023-09-07,Tangerang,casual,795
400,2023-11-08,Depok,member,955
400,2023-09-06,Depok,casual,860
352,2023-08-19,Bekasi,member,1000
410,2023-10-13,Bekasi,casual,750
440,2023-10-01,Depok,casual,670
434,2023-10-18,Jakarta,member,925
439,2023-11-03,Bogor,member,810
402,2023-09-17,Bekasi,casual,835
422,2023-09-27,Jakarta,member,945
448,2023-12-04,Bekasi,casual,925
431,2023-10-12,Bekasi,member,1095
440,2023-10-23,Jakarta,member,900
450,2023-11-13,Tangerang,casual,745
450,2023-09-06,Bekasi,member,835
436,2023-12-02,Depok,member,720
431,2023-10-02,Bekasi,member,785
448,2023-12-08,Bekasi,member,815
412,2023-10-17,Tangerang,member,780
420,2023-09-20,Tangerang,casual,895
441,2023-09-12,Depok,member,895
450,2023-12-19,Depok,casual,765
438,2023-12-31,Depok,casual,885
406,2023-10-01,Bekasi,member,980
409,2023-09-14,Bekasi,member,1010
444,2023-09-29,Jakarta,casual,980
425,2023-10-29,Depok,casual,910
415,2023-12-14,Bogor,casual,820
410,2023-11-01,Jakarta,casual,930
439,2023-09-25,Depok,casual,935
422,2023-09-22,Tangerang,casual,860
420,2023-10-22,Bekasi,member,915
443,2023-09-05,Depok,casual,995
420,2023-10-18,Bogor,casual,855
431,2023-12-21,Jakarta,member,945
431,2023-10-12,Depok,member,915
445,2023-10-26,Bogor,casual,835
439,2023-10-28,Bekasi,casual,915
442,2023-10-22,Tangerang,member,770
450,2023-10-20,Tangerang,casual,1010
437,2023-11-19,Bekasi,member,700
444,2023-10-21,Depok,member,830
446,2023-11-28,Tangerang,member,715
436,2023-11-01,Tangerang,member,910
432,2023-12-16,Depok,casual,785
404,2023-10-28,Bekasi,casual,775
436,2023-10-03,Tangerang,member,890
443,2023-10-06,Depok,member,775
422,2023-12-17,Tangerang,casual,780
410,2023-09-25,Jakarta,casual,710
443,2023-09-24,Tangerang,member,735
438,2023-10-28,Tangerang,member,960
433,2023-11-12,Bekasi,casual,750
430,2023-12-13,Jakarta,member,885
412,2023-09-02,Tangerang,casual,985
403,2023-11-02,Bekasi,member,895
442,2023-09-10,Depok,casual,690
419,2023-12-28,Bogor,member,930
407,2023-09-18,Bekasi,casual,755
443,2023-10-25,Depok,casual,825
431,2023-11-21,Jakarta,member,850
401,2023-10-13,Tangerang,casual,915
439,2023-12-22,Tangerang,casual,940
405,2023-10-16,Depok,casual,880
436,2023-11-07,Depok,casual,895
403,2023-12-13,Bogor,member,890
403,2023-12-09,Bogor,member,825
431,2023-12-11,Bekasi,casual,855
440,2023-10-29,Jakarta,member,935
411,2023-09-18,Bogor,member,800
402,2023-11-29,Depok,member,700
427,2023-12-08,Bogor,member,980
438,2023-12-21,Depok,casual,725
428,2023-12-27,Tangerang,casual,825
443,2023-12-05,Depok,casual,935
414,2023-10-07,Depok,casual,870
412,2023-09-13,Jakarta,member,885
424,2023-10-03,Jakarta,casual,885
406,2023-10-03,Tangerang,member,810
450,2023-09-29,Bekasi,member,815
434,2023-09-12,Bekasi,member,810
439,2023-12-28,Bogor,member,715
417,2023-12-23,Bogor,member,840
418,2023-10-11,Tangerang,member,955
433,2023-12-09,Bogor,casual,895
419,2023-09-21,Depok,member,815
404,2023-10-30,Jakarta,casual,690
436,2023-09-05,Depok,member,775
425,2023-09-02,Tangerang,casual,685
441,2023-12-10,Bogor,casual,980
427,2023-11-10,Tangerang,member,745
436,2023-10-13,Bekasi,casual,905
427,2023-09-03,Bogor,casual,795
439,2023-10-28,Jakarta,casual,875
424,2023-12-21,Bekasi,casual,850
403,2023-09-03,Tangerang,casual,750
447,2023-12-31,Depok,member,845
431,2023-11-27,Depok,casual,895
427,2023-11-20,Bogor,member,905
411,2023-10-16,Depok,casual,790
412,2023-11-02,Bogor,member,795
416,2023-12-12,Tangerang,member,995
442,2023-11-14,Depok,casual,1120
439,2023-11-01,Jakarta,member,820
430,2023-10-26,Bogor,member,870
445,2023-09-20,Bogor,member,800
419,2023-09-27,Bekasi,member,945
434,2023-12-15,Tangerang,member,820
429,2023-09-16,Bogor,casual,1000
401,2023-10-10,Tangerang,casual,870
448,2023-12-01,Tangerang,member,760
401,2023-10-26,Depok,casual,715
424,2023-11-29,Bogor,member,820
448,2023-10-16,Bogor,member,855
436,2023-11-24,Bogor,casual,980
428,2023-12-09,Tangerang,member,945
441,2023-12-01,Depok,casual,990
440,2023-11-28,Bekasi,member,835
450,2023-09-08,Bekasi,casual,1025
413,2023-12-05,Bekasi,member,910
410,2023-11-06,Bogor,casual,940
433,2023-12-26,Depok,casual,900
402,2023-11-25,Jakarta,casual,930
408,2023-10-24,Depok,member,790
410,2023-09-21,Jakarta,casual,920
425,2023-10-15,Bogor,member,855
436,2023-10-19,Bogor,casual,790
441,2023-09-14,Bekasi,casual,975
420,2023-11-29,Depok,casual,870
438,2023-10-14,Tangerang,member,840
427,2023-11-24,Jakarta,member,795
448,2023-10-13,Depok,member,815
431,2023-12-14,Depok,casual,980
425,2023-11-17,Depok,casual,825
424,2023-10-23,Depok,member,910
448,2023-09-02,Bogor,casual,855
427,2023-09-05,Jakarta,casual,1030
401,2023-10-05,Tangerang,member,1000
407,2023-11-25,Jakarta,member,925
450,2023-12-05,Bekasi,casual,865
414,2023-10-30,Bekasi,casual,875
411,2023-11-02,Bogor,casual,670
443,2023-12-13,Depok,casual,900
439,2023-10-24,Bekasi,casual,1045
403,2023-09-12,Depok,casual,870
420,2023-12-10,Jakarta,member,750
405,2023-09-07,Tangerang,member,840
417,2023-11-08,Tangerang,member,905
443,2023-10-10,Bogor,member,865
418,2023-09-26,Tangerang,casual,865
425,2023-09-14,Depok,casual,910
430,2023-11-15,Bogor,member,840
443,2023-11-29,Bekasi,member,830
422,2023-09-10,Depok,casual,1015
405,2023-11-25,Bogor,member,765
414,2023-11-24,Bogor,casual,970
414,2023-10-13,Bekasi,member,910
405,2023-09-02,Depok,casual,760
410,2023-09-26,Tangerang,casual,875
412,2023-10-06,Depok,casual,1105
415,2023-10-23,Jakarta,casual,765
406,2023-09-16,Bogor,member,915
401,2023-12-15,Depok,casual,900
403,2023-09-10,Depok,member,895
432,2023-12-24,Tangerang,casual,905
439,2023-12-26,Bogor,member,790
431,2023-09-04,Tangerang,casual,945
428,2023-12-19,Jakarta,member,840
424,2023-12-11,Jakarta,member,930
420,2023-12-22,Bekasi,casual,950
427,2023-10-04,Bogor,casual,890
410,2023-12-23,Bogor,member,810
446,2023-10-15,Bogor,member,945
404,2023-10-17,Depok,member,830
444,2023-09-01,Bogor,member,900
417,2023-10-15,Jakarta,member,975
436,2023-10-26,Tangerang,member,780
407,2023-12-04,Bogor,casual,930
414,2023-12-15,Depok,member,815
408,2023-09-18,Bogor,member,890
430,2023-09-24,Depok,member,935
450,2023-10-28,Jakarta,casual,860
441,2023-09-16,Bogor,casual,815
413,2023-11-14,Depok,casual,720
427,2023-12-14,Jakarta,casual,810
430,2023-09-02,Bogor,member,830
441,2023-12-19,Jakarta,casual,740
404,2023-09-10,Bogor,casual,875
406,2023-10-29,Bogor,casual,815
430,2023-11-24,Depok,member,865
411,2023-11-08,Depok,member,825
405,2023-11-23,Tangerang,casual,925
404,2023-10-17,Bogor,member,760
403,2023-10-18,Bekasi,member,905
418,2023-11-28,Jakarta,member,970
431,2023-10-29,Bogor,member,990
412,2023-10-22,Bekasi,member,835
434,2023-09-16,Depok,casual,765
422,2023-10-08,Jakarta,casual,1015
410,2023-10-21,Bogor,member,980
417,2023-12-11,Depok,casual,755
432,2023-12-17,Tangerang,casual,800
403,2023-12-19,Jakarta,member,840
420,2023-12-24,Jakarta,casual,725
418,2023-09-11,Depok,member,795
446,2023-11-27,Jakarta,member,1020
450,2023-10-22,Bekasi,member,865
440,2023-10-22,Jakarta,casual,935
430,2023-12-28,Bogor,member,785
413,2023-12-18,Jakarta,casual,925
439,2023-09-07,Tangerang,member,815
446,2023-12-07,Bogor,casual,850
442,2023-12-02,Depok,member,750
453,2023-11-28,Depok,casual,825
463,2023-11-28,Bekasi,casual,875
490,2023-12-26,Bekasi,member,930
481,2023-12-02,Bogor,member,780
471,2023-12-09,Bogor,casual,995
476,2023-12-18,Depok,member,945
455,2023-11-07,Jakarta,casual,890
457,2023-11-29,Bogor,member,940
456,2023-12-02,Bogor,member,790
457,2023-11-30,Bogor,casual,915
458,2023-10-11,Tangerang,member,815
481,2023-11-21,Depok,member,860
459,2023-11-05,Bogor,member,835
475,2023-10-21,Tangerang,member,895
496,2023-10-11,Depok,member,830
485,2023-10-16,Tangerang,casual,860
477,2023-12-21,Jakarta,member,885
496,2023-11-19,Bogor,casual,875
461,2023-11-18,Tangerang,casual,950
489,2023-12-07,Jakarta,member,770
461,2023-11-11,Depok,member,770
482,2023-12-23,Depok,casual,995
457,2023-11-18,Tangerang,casual,790
497,2023-10-03,Depok,casual,920
468,2023-12-13,Bogor,casual,860
469,2023-10-20,Depok,casual,815
486,2023-12-09,Depok,casual,675
462,2023-11-25,Jakarta,member,950
485,2023-11-11,Tangerang,casual,780
471,2023-12-14,Bogor,casual,815
486,2023-10-07,Depok,member,790
498,2023-12-05,Tangerang,member,1185
451,2023-11-29,Tangerang,casual,955
499,2023-11-11,Bekasi,casual,995
490,2023-11-08,Bogor,member,845
488,2023-10-09,Bogor,casual,830
456,2023-12-14,Bekasi,member,895
457,2023-11-13,Bogor,member,885
472,2023-12-16,Tangerang,member,995
497,2023-10-29,Bekasi,member,835
453,2023-10-26,Tangerang,casual,795
458,2023-12-19,Jakarta,casual,885
486,2023-11-12,Jakarta,member,795
477,2023-12-05,Tangerang,member,920
480,2023-10-31,Bogor,casual,985
476,2023-11-27,Bekasi,casual,890
460,2023-11-15,Bogor,member,935
458,2023-10-08,Bekasi,member,740
481,2023-10-17,Bogor,casual,810
463,2023-10-16,Bogor,member,785
459,2023-10-19,Depok,casual,1050
491,2023-12-11,Jakarta,member,850
471,2023-12-19,Depok,casual,970
488,2023-12-01,Bogor,member,910
483,2023-12-17,Jakarta,casual,970
466,2023-11-20,Tangerang,casual,830
477,2023-12-02,Tangerang,member,895
475,2023-11-23,Depok,casual,755
458,2023-11-28,Bogor,casual,740
481,2023-11-25,Bogor,casual,770
481,2023-12-08,Bogor,casual,795
473,2023-12-08,Bekasi,member,740
462,2023-10-29,Tangerang,member,700
485,2023-12-05,Tangerang,casual,800
